fact_id,query_id,write_fact_A,query_B,expected_output_A
User_024666_F2,User_024666_Q2,User_024666 memiliki peliharaan Kucing bernama Milo.,Siapa nama peliharaan User_024666?,Milo
User_025327_F1,User_025327_Q1,User_025327 bekerja sebagai Pilot.,Apa pekerjaan User_025327?,Pilot
User_028276_F4,User_028276_Q4,User_028276 baru membeli Daihatsu warna Ungu.,Apa warna mobil User_028276?,Ungu
User_012865_F1,User_012865_Q1,User_012865 bekerja sebagai Programmer.,Apa pekerjaan User_012865?,Programmer
User_000707_F4,User_000707_Q4,User_000707 baru membeli Toyota warna Putih.,Apa warna mobil User_000707?,Putih
User_023851_F0,User_023851_Q0,User_023851 tinggal di kota Mataram.,Di kota mana User_023851 tinggal?,Mataram
User_029516_F3,User_029516_Q3,Mobil yang dimiliki User_029516 adalah Nissan berwarna Kuning.,Apa merek mobil User_029516?,Nissan
User_027731_F0,User_027731_Q0,User_027731 tinggal di kota Ambon.,Di kota mana User_027731 tinggal?,Ambon
User_002962_F3,User_002962_Q3,Mobil yang dimiliki User_002962 adalah Honda berwarna Hijau.,Apa merek mobil User_002962?,Honda
User_015806_F2,User_015806_Q2,User_015806 memiliki peliharaan Kucing bernama Bella.,Siapa nama peliharaan User_015806?,Bella
User_015382_F3,User_015382_Q3,Mobil yang dimiliki User_015382 adalah Nissan berwarna Abu-abu.,Apa merek mobil User_015382?,Nissan
User_026817_F1,User_026817_Q1,User_026817 bekerja sebagai Koki.,Apa pekerjaan User_026817?,Koki
User_010071_F4,User_010071_Q4,User_010071 baru membeli Mitsubishi warna Oranye.,Apa warna mobil User_010071?,Oranye
User_018274_F4,User_018274_Q4,User_018274 baru membeli Suzuki warna Biru.,Apa warna mobil User_018274?,Biru
User_013855_F1,User_013855_Q1,User_013855 bekerja sebagai Polisi.,Apa pekerjaan User_013855?,Polisi
User_019507_F3,User_019507_Q3,Mobil yang dimiliki User_019507 adalah Daihatsu berwarna Ungu.,Apa merek mobil User_019507?,Daihatsu
User_022326_F0,User_022326_Q0,User_022326 tinggal di kota Bandung.,Di kota mana User_022326 tinggal?,Bandung
User_001364_F0,User_001364_Q0,User_001364 tinggal di kota Bandung.,Di kota mana User_001364 tinggal?,Bandung
User_000035_F1,User_000035_Q1,User_000035 bekerja sebagai Pilot.,Apa pekerjaan User_000035?,Pilot
User_015862_F3,User_015862_Q3,Mobil yang dimiliki User_015862 adalah Toyota berwarna Merah.,Apa merek mobil User_015862?,Toyota
User_015041_F1,User_015041_Q1,User_015041 bekerja sebagai Desainer.,Apa pekerjaan User_015041?,Desainer
User_029291_F1,User_029291_Q1,User_029291 bekerja sebagai Insinyur.,Apa pekerjaan User_029291?,Insinyur
User_003802_F2,User_003802_Q2,User_003802 memiliki peliharaan Anjing bernama Charlie.,Siapa nama peliharaan User_003802?,Charlie
User_028028_F1,User_028028_Q1,User_028028 bekerja sebagai Seniman.,Apa pekerjaan User_028028?,Seniman
User_005507_F2,User_005507_Q2,User_005507 memiliki peliharaan Burung bernama Luna.,Siapa nama peliharaan User_005507?,Luna
User_022123_F2,User_022123_Q2,User_022123 memiliki peliharaan Kucing bernama Luna.,Siapa nama peliharaan User_022123?,Luna
User_001108_F4,User_001108_Q4,User_001108 baru membeli Daihatsu warna Kuning.,Apa warna mobil User_001108?,Kuning
User_012312_F2,User_012312_Q2,User_012312 memiliki peliharaan Kelinci bernama Bubu.,Siapa nama peliharaan User_012312?,Bubu
User_010241_F0,User_010241_Q0,User_010241 tinggal di kota Balikpapan.,Di kota mana User_010241 tinggal?,Balikpapan
User_029294_F0,User_029294_Q0,User_029294 tinggal di kota Yogyakarta.,Di kota mana User_029294 tinggal?,Yogyakarta
User_002796_F0,User_002796_Q0,User_002796 tinggal di kota Kupang.,Di kota mana User_002796 tinggal?,Kupang
User_011255_F4,User_011255_Q4,User_011255 baru membeli Nissan warna Kuning.,Apa warna mobil User_011255?,Kuning
User_000276_F0,User_000276_Q0,User_000276 tinggal di kota Kupang.,Di kota mana User_000276 tinggal?,Kupang
User_007866_F1,User_007866_Q1,User_007866 bekerja sebagai Guru.,Apa pekerjaan User_007866?,Guru
User_012133_F0,User_012133_Q0,User_012133 tinggal di kota Surabaya.,Di kota mana User_012133 tinggal?,Surabaya
User_016098_F4,User_016098_Q4,User_016098 baru membeli Honda warna Hitam.,Apa warna mobil User_016098?,Hitam
User_005569_F4,User_005569_Q4,User_005569 baru membeli Daihatsu warna Cokelat.,Apa warna mobil User_005569?,Cokelat
User_008351_F4,User_008351_Q4,User_008351 baru membeli Suzuki warna Ungu.,Apa warna mobil User_008351?,Ungu
User_001162_F2,User_001162_Q2,User_001162 memiliki peliharaan Kucing bernama Rocky.,Siapa nama peliharaan User_001162?,Rocky
User_028171_F2,User_028171_Q2,User_028171 memiliki peliharaan Anjing bernama Bubu.,Siapa nama peliharaan User_028171?,Bubu
User_002242_F4,User_002242_Q4,User_002242 baru membeli Daihatsu warna Hijau.,Apa warna mobil User_002242?,Hijau
User_021136_F1,User_021136_Q1,User_021136 bekerja sebagai Dokter.,Apa pekerjaan User_021136?,Dokter
User_027422_F0,User_027422_Q0,User_027422 tinggal di kota Mataram.,Di kota mana User_027422 tinggal?,Mataram
User_023001_F0,User_023001_Q0,User_023001 tinggal di kota Jakarta.,Di kota mana User_023001 tinggal?,Jakarta
User_022615_F2,User_022615_Q2,User_022615 memiliki peliharaan Musang bernama Kiko.,Siapa nama peliharaan User_022615?,Kiko
User_001812_F4,User_001812_Q4,User_001812 baru membeli Daihatsu warna Biru.,Apa warna mobil User_001812?,Biru
User_028434_F2,User_028434_Q2,User_028434 memiliki peliharaan Anjing bernama Mochi.,Siapa nama peliharaan User_028434?,Mochi
User_024364_F2,User_024364_Q2,User_024364 memiliki peliharaan Hamster bernama Oyen.,Siapa nama peliharaan User_024364?,Oyen
User_019680_F4,User_019680_Q4,User_019680 baru membeli Mitsubishi warna Biru.,Apa warna mobil User_019680?,Biru
User_013142_F3,User_013142_Q3,Mobil yang dimiliki User_013142 adalah Mazda berwarna Putih.,Apa merek mobil User_013142?,Mazda
User_011636_F4,User_011636_Q4,User_011636 baru membeli Honda warna Oranye.,Apa warna mobil User_011636?,Oranye
User_005056_F4,User_005056_Q4,User_005056 baru membeli BMW warna Cokelat.,Apa warna mobil User_005056?,Cokelat
User_012718_F3,User_012718_Q3,Mobil yang dimiliki User_012718 adalah Honda berwarna Cokelat.,Apa merek mobil User_012718?,Honda
User_006514_F2,User_006514_Q2,User_006514 memiliki peliharaan Anjing bernama Luna.,Siapa nama peliharaan User_006514?,Luna
User_006081_F3,User_006081_Q3,Mobil yang dimiliki User_006081 adalah Nissan berwarna Hijau.,Apa merek mobil User_006081?,Nissan
User_014666_F4,User_014666_Q4,User_014666 baru membeli Ford warna Putih.,Apa warna mobil User_014666?,Putih
User_016677_F3,User_016677_Q3,Mobil yang dimiliki User_016677 adalah BMW berwarna Ungu.,Apa merek mobil User_016677?,BMW
User_029521_F4,User_029521_Q4,User_029521 baru membeli Suzuki warna Hitam.,Apa warna mobil User_029521?,Hitam
User_012470_F1,User_012470_Q1,User_012470 bekerja sebagai Insinyur.,Apa pekerjaan User_012470?,Insinyur
User_028504_F1,User_028504_Q1,User_028504 bekerja sebagai Polisi.,Apa pekerjaan User_028504?,Polisi
User_018134_F4,User_018134_Q4,User_018134 baru membeli Toyota warna Biru.,Apa warna mobil User_018134?,Biru
User_001859_F4,User_001859_Q4,User_001859 baru membeli Toyota warna Ungu.,Apa warna mobil User_001859?,Ungu
User_029406_F0,User_029406_Q0,User_029406 tinggal di kota Yogyakarta.,Di kota mana User_029406 tinggal?,Yogyakarta
User_027391_F0,User_027391_Q0,User_027391 tinggal di kota Kupang.,Di kota mana User_027391 tinggal?,Kupang
User_029549_F1,User_029549_Q1,User_029549 bekerja sebagai Tentara.,Apa pekerjaan User_029549?,Tentara
User_006685_F0,User_006685_Q0,User_006685 tinggal di kota Surabaya.,Di kota mana User_006685 tinggal?,Surabaya
User_010763_F1,User_010763_Q1,User_010763 bekerja sebagai Polisi.,Apa pekerjaan User_010763?,Polisi
User_028355_F3,User_028355_Q3,Mobil yang dimiliki User_028355 adalah Nissan berwarna Biru.,Apa merek mobil User_028355?,Nissan
User_024889_F1,User_024889_Q1,User_024889 bekerja sebagai Seniman.,Apa pekerjaan User_024889?,Seniman
User_005772_F4,User_005772_Q4,User_005772 baru membeli Mazda warna Hijau.,Apa warna mobil User_005772?,Hijau
User_002324_F2,User_002324_Q2,User_002324 memiliki peliharaan Kucing bernama Kiko.,Siapa nama peliharaan User_002324?,Kiko
User_026864_F2,User_026864_Q2,User_026864 memiliki peliharaan Bebek bernama Daisy.,Siapa nama peliharaan User_026864?,Daisy
User_003308_F0,User_003308_Q0,User_003308 tinggal di kota Palembang.,Di kota mana User_003308 tinggal?,Palembang
User_008192_F4,User_008192_Q4,User_008192 baru membeli Mitsubishi warna Abu-abu.,Apa warna mobil User_008192?,Abu-abu
User_012578_F0,User_012578_Q0,User_012578 tinggal di kota Jakarta.,Di kota mana User_012578 tinggal?,Jakarta
User_017692_F1,User_017692_Q1,User_017692 bekerja sebagai Arsitek.,Apa pekerjaan User_017692?,Arsitek
User_012828_F0,User_012828_Q0,User_012828 tinggal di kota Balikpapan.,Di kota mana User_012828 tinggal?,Balikpapan
User_016092_F3,User_016092_Q3,Mobil yang dimiliki User_016092 adalah Hyundai berwarna Kuning.,Apa merek mobil User_016092?,Hyundai
User_028371_F2,User_028371_Q2,User_028371 memiliki peliharaan Kura-kura bernama Coco.,Siapa nama peliharaan User_028371?,Coco
User_024139_F1,User_024139_Q1,User_024139 bekerja sebagai Penulis.,Apa pekerjaan User_024139?,Penulis
User_007301_F2,User_007301_Q2,User_007301 memiliki peliharaan Kura-kura bernama Milo.,Siapa nama peliharaan User_007301?,Milo
User_012017_F2,User_012017_Q2,User_012017 memiliki peliharaan Kura-kura bernama Milo.,Siapa nama peliharaan User_012017?,Milo
User_005575_F1,User_005575_Q1,User_005575 bekerja sebagai Wartawan.,Apa pekerjaan User_005575?,Wartawan
User_027861_F2,User_027861_Q2,User_027861 memiliki peliharaan Musang bernama Milo.,Siapa nama peliharaan User_027861?,Milo
User_009863_F3,User_009863_Q3,Mobil yang dimiliki User_009863 adalah Daihatsu berwarna Oranye.,Apa merek mobil User_009863?,Daihatsu
User_008757_F1,User_008757_Q1,User_008757 bekerja sebagai Tentara.,Apa pekerjaan User_008757?,Tentara
User_000489_F1,User_000489_Q1,User_000489 bekerja sebagai Petani.,Apa pekerjaan User_000489?,Petani
User_026178_F1,User_026178_Q1,User_026178 bekerja sebagai Tentara.,Apa pekerjaan User_026178?,Tentara
User_011452_F4,User_011452_Q4,User_011452 baru membeli Ford warna Putih.,Apa warna mobil User_011452?,Putih
User_018438_F1,User_018438_Q1,User_018438 bekerja sebagai Dokter.,Apa pekerjaan User_018438?,Dokter
User_002238_F4,User_002238_Q4,User_002238 baru membeli Mazda warna Hijau.,Apa warna mobil User_002238?,Hijau
User_006822_F1,User_006822_Q1,User_006822 bekerja sebagai Guru.,Apa pekerjaan User_006822?,Guru
User_011904_F4,User_011904_Q4,User_011904 baru membeli Honda warna Hijau.,Apa warna mobil User_011904?,Hijau
User_012841_F1,User_012841_Q1,User_012841 bekerja sebagai Guru.,Apa pekerjaan User_012841?,Guru
User_021053_F2,User_021053_Q2,User_021053 memiliki peliharaan Burung bernama Bella.,Siapa nama peliharaan User_021053?,Bella
User_005098_F2,User_005098_Q2,User_005098 memiliki peliharaan Bebek bernama Simba.,Siapa nama peliharaan User_005098?,Simba
User_020073_F0,User_020073_Q0,User_020073 tinggal di kota Banjarmasin.,Di kota mana User_020073 tinggal?,Banjarmasin
User_025926_F4,User_025926_Q4,User_025926 baru membeli Nissan warna Oranye.,Apa warna mobil User_025926?,Oranye
User_029903_F4,User_029903_Q4,User_029903 baru membeli Mazda warna Biru.,Apa warna mobil User_029903?,Biru
User_021118_F3,User_021118_Q3,Mobil yang dimiliki User_021118 adalah Mazda berwarna Abu-abu.,Apa merek mobil User_021118?,Mazda
User_027322_F2,User_027322_Q2,User_027322 memiliki peliharaan Ikan bernama Kiko.,Siapa nama peliharaan User_027322?,Kiko
User_005009_F4,User_005009_Q4,User_005009 baru membeli Honda warna Abu-abu.,Apa warna mobil User_005009?,Abu-abu
User_009415_F1,User_009415_Q1,User_009415 bekerja sebagai Seniman.,Apa pekerjaan User_009415?,Seniman
User_028840_F3,User_028840_Q3,Mobil yang dimiliki User_028840 adalah BMW berwarna Hitam.,Apa merek mobil User_028840?,BMW
User_022610_F1,User_022610_Q1,User_022610 bekerja sebagai Koki.,Apa pekerjaan User_022610?,Koki
User_001735_F2,User_001735_Q2,User_001735 memiliki peliharaan Bebek bernama Rocky.,Siapa nama peliharaan User_001735?,Rocky
User_011988_F0,User_011988_Q0,User_011988 tinggal di kota Samarinda.,Di kota mana User_011988 tinggal?,Samarinda
User_006041_F4,User_006041_Q4,User_006041 baru membeli Suzuki warna Ungu.,Apa warna mobil User_006041?,Ungu
User_013292_F0,User_013292_Q0,User_013292 tinggal di kota Pontianak.,Di kota mana User_013292 tinggal?,Pontianak
User_010894_F2,User_010894_Q2,User_010894 memiliki peliharaan Ikan bernama Oyen.,Siapa nama peliharaan User_010894?,Oyen
User_009100_F3,User_009100_Q3,Mobil yang dimiliki User_009100 adalah Honda berwarna Putih.,Apa merek mobil User_009100?,Honda
User_011510_F2,User_011510_Q2,User_011510 memiliki peliharaan Bebek bernama Daisy.,Siapa nama peliharaan User_011510?,Daisy
User_015437_F1,User_015437_Q1,User_015437 bekerja sebagai Petani.,Apa pekerjaan User_015437?,Petani
User_001684_F1,User_001684_Q1,User_001684 bekerja sebagai Dokter.,Apa pekerjaan User_001684?,Dokter
User_017153_F4,User_017153_Q4,User_017153 baru membeli Nissan warna Hijau.,Apa warna mobil User_017153?,Hijau
User_010660_F3,User_010660_Q3,Mobil yang dimiliki User_010660 adalah Toyota berwarna Abu-abu.,Apa merek mobil User_010660?,Toyota
User_005911_F1,User_005911_Q1,User_005911 bekerja sebagai Pilot.,Apa pekerjaan User_005911?,Pilot
User_001778_F1,User_001778_Q1,User_001778 bekerja sebagai Koki.,Apa pekerjaan User_001778?,Koki
User_011002_F2,User_011002_Q2,User_011002 memiliki peliharaan Burung bernama Daisy.,Siapa nama peliharaan User_011002?,Daisy
User_015295_F3,User_015295_Q3,Mobil yang dimiliki User_015295 adalah Daihatsu berwarna Kuning.,Apa merek mobil User_015295?,Daihatsu
User_022923_F1,User_022923_Q1,User_022923 bekerja sebagai Petani.,Apa pekerjaan User_022923?,Petani
User_018116_F1,User_018116_Q1,User_018116 bekerja sebagai Wartawan.,Apa pekerjaan User_018116?,Wartawan
User_029363_F1,User_029363_Q1,User_029363 bekerja sebagai Seniman.,Apa pekerjaan User_029363?,Seniman
User_005194_F4,User_005194_Q4,User_005194 baru membeli Hyundai warna Hijau.,Apa warna mobil User_005194?,Hijau
User_002219_F1,User_002219_Q1,User_002219 bekerja sebagai Guru.,Apa pekerjaan User_002219?,Guru
User_008894_F2,User_008894_Q2,User_008894 memiliki peliharaan Musang bernama Max.,Siapa nama peliharaan User_008894?,Max
User_014161_F0,User_014161_Q0,User_014161 tinggal di kota Makassar.,Di kota mana User_014161 tinggal?,Makassar
User_018955_F2,User_018955_Q2,User_018955 memiliki peliharaan Kucing bernama Simba.,Siapa nama peliharaan User_018955?,Simba
User_009849_F1,User_009849_Q1,User_009849 bekerja sebagai Pilot.,Apa pekerjaan User_009849?,Pilot
User_010694_F3,User_010694_Q3,Mobil yang dimiliki User_010694 adalah Nissan berwarna Cokelat.,Apa merek mobil User_010694?,Nissan
User_001537_F1,User_001537_Q1,User_001537 bekerja sebagai Guru.,Apa pekerjaan User_001537?,Guru
User_022356_F1,User_022356_Q1,User_022356 bekerja sebagai Penulis.,Apa pekerjaan User_022356?,Penulis
User_000733_F3,User_000733_Q3,Mobil yang dimiliki User_000733 adalah Nissan berwarna Merah.,Apa merek mobil User_000733?,Nissan
User_028496_F3,User_028496_Q3,Mobil yang dimiliki User_028496 adalah Daihatsu berwarna Merah.,Apa merek mobil User_028496?,Daihatsu
User_003988_F1,User_003988_Q1,User_003988 bekerja sebagai Penulis.,Apa pekerjaan User_003988?,Penulis
User_021050_F0,User_021050_Q0,User_021050 tinggal di kota Pekanbaru.,Di kota mana User_021050 tinggal?,Pekanbaru
User_027873_F1,User_027873_Q1,User_027873 bekerja sebagai Guru.,Apa pekerjaan User_027873?,Guru
User_002525_F2,User_002525_Q2,User_002525 memiliki peliharaan Kucing bernama Charlie.,Siapa nama peliharaan User_002525?,Charlie
User_008597_F4,User_008597_Q4,User_008597 baru membeli Mazda warna Putih.,Apa warna mobil User_008597?,Putih
User_004204_F1,User_004204_Q1,User_004204 bekerja sebagai Arsitek.,Apa pekerjaan User_004204?,Arsitek
User_026001_F2,User_026001_Q2,User_026001 memiliki peliharaan Kura-kura bernama Coco.,Siapa nama peliharaan User_026001?,Coco
User_011582_F4,User_011582_Q4,User_011582 baru membeli Mitsubishi warna Ungu.,Apa warna mobil User_011582?,Ungu
User_011721_F2,User_011721_Q2,User_011721 memiliki peliharaan Ayam bernama Oyen.,Siapa nama peliharaan User_011721?,Oyen
User_019770_F3,User_019770_Q3,Mobil yang dimiliki User_019770 adalah Suzuki berwarna Hitam.,Apa merek mobil User_019770?,Suzuki
User_017793_F3,User_017793_Q3,Mobil yang dimiliki User_017793 adalah Nissan berwarna Abu-abu.,Apa merek mobil User_017793?,Nissan
User_021386_F2,User_021386_Q2,User_021386 memiliki peliharaan Anjing bernama Bella.,Siapa nama peliharaan User_021386?,Bella
User_018087_F0,User_018087_Q0,User_018087 tinggal di kota Pontianak.,Di kota mana User_018087 tinggal?,Pontianak
User_007264_F0,User_007264_Q0,User_007264 tinggal di kota Padang.,Di kota mana User_007264 tinggal?,Padang
User_008072_F3,User_008072_Q3,Mobil yang dimiliki User_008072 adalah Suzuki berwarna Merah.,Apa merek mobil User_008072?,Suzuki
User_006660_F0,User_006660_Q0,User_006660 tinggal di kota Ambon.,Di kota mana User_006660 tinggal?,Ambon
User_006087_F2,User_006087_Q2,User_006087 memiliki peliharaan Hamster bernama Max.,Siapa nama peliharaan User_006087?,Max
User_020521_F2,User_020521_Q2,User_020521 memiliki peliharaan Kelinci bernama Mochi.,Siapa nama peliharaan User_020521?,Mochi
User_006047_F0,User_006047_Q0,User_006047 tinggal di kota Jakarta.,Di kota mana User_006047 tinggal?,Jakarta
User_019417_F3,User_019417_Q3,Mobil yang dimiliki User_019417 adalah Hyundai berwarna Oranye.,Apa merek mobil User_019417?,Hyundai
User_008379_F3,User_008379_Q3,Mobil yang dimiliki User_008379 adalah Nissan berwarna Ungu.,Apa merek mobil User_008379?,Nissan
User_001232_F3,User_001232_Q3,Mobil yang dimiliki User_001232 adalah Hyundai berwarna Abu-abu.,Apa merek mobil User_001232?,Hyundai
User_011498_F3,User_011498_Q3,Mobil yang dimiliki User_011498 adalah BMW berwarna Hitam.,Apa merek mobil User_011498?,BMW
User_020366_F4,User_020366_Q4,User_020366 baru membeli BMW warna Cokelat.,Apa warna mobil User_020366?,Cokelat
User_022480_F0,User_022480_Q0,User_022480 tinggal di kota Kupang.,Di kota mana User_022480 tinggal?,Kupang
User_020491_F3,User_020491_Q3,Mobil yang dimiliki User_020491 adalah Hyundai berwarna Hijau.,Apa merek mobil User_020491?,Hyundai
User_020679_F1,User_020679_Q1,User_020679 bekerja sebagai Koki.,Apa pekerjaan User_020679?,Koki
User_017197_F3,User_017197_Q3,Mobil yang dimiliki User_017197 adalah Nissan berwarna Abu-abu.,Apa merek mobil User_017197?,Nissan
User_004477_F4,User_004477_Q4,User_004477 baru membeli Ford warna Kuning.,Apa warna mobil User_004477?,Kuning
